 CHR_A         BP_A    SNP_A      MAF_A  CHR_B         BP_B    SNP_B      MAF_B           R2 
     2        38586  2:38586   0.278689      2       273912 2:273912   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       273946 2:273946   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       273947 2:273947   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       273986 2:273986   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       274062 2:274062  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       274063 2:274063   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       274203 2:274203   0.327869     0.178624 
     2        38586  2:38586   0.278689      2       274205 2:274205   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       274232 2:274232   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       274333 2:274333   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       274400 2:274400   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       274401 2:274401   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       274420 2:274420   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       274444 2:274444   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       274457 2:274457   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       274458 2:274458   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       274469 2:274469   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       274470 2:274470   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       274478 2:274478   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       274481 2:274481   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       274489 2:274489   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       274493 2:274493   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       274508 2:274508   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       274516 2:274516   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       274519 2:274519   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       274522 2:274522   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       274533 2:274533   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       274539 2:274539   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       274540 2:274540   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       274573 2:274573   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       274577 2:274577   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       274590 2:274590   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       274593 2:274593   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       274873 2:274873   0.327869     0.178624 
     2        38586  2:38586   0.278689      2       275212 2:275212  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       275227 2:275227   0.114754     0.335512 
     2        38586  2:38586   0.278689      2       275407 2:275407  0.0655738     0.181631 
     2        38586  2:38586   0.278689      2       275508 2:275508   0.114754     0.335512 
     2        38586  2:38586   0.278689      2       275799 2:275799   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       275843 2:275843   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       275844 2:275844   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       275960 2:275960   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       275990 2:275990   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       275993 2:275993   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       276003 2:276003   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       276010 2:276010   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       276019 2:276019   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       276026 2:276026   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       276105 2:276105   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       276118 2:276118   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       276151 2:276151   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       276206 2:276206   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       276226 2:276226   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       276256 2:276256   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       276268 2:276268   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       276275 2:276275   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       276288 2:276288   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       276302 2:276302   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       276364 2:276364  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       276442 2:276442   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       276493 2:276493   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       276510 2:276510   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       276682 2:276682   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       276737 2:276737   0.229508    0.0725765 
     2        38586  2:38586   0.278689      2       276743 2:276743   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       276745 2:276745   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       276748 2:276748   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       276751 2:276751   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       276755 2:276755   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       276762 2:276762   0.229508    0.0725765 
     2        38586  2:38586   0.278689      2       276774 2:276774   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       276789 2:276789   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       276791 2:276791   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       276882 2:276882   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       276960 2:276960   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       276975 2:276975   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       276983 2:276983   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       276993 2:276993   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       277025 2:277025   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       277084 2:277084  0.0655738    0.0271132 
     2        38586  2:38586   0.278689      2       277217 2:277217  0.0655738     0.181631 
     2        38586  2:38586   0.278689      2       277516 2:277516   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       277517 2:277517   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       277528 2:277528   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       277574 2:277574   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       277577 2:277577   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       277580 2:277580   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       277585 2:277585   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       277598 2:277598   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       277602 2:277602   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       277607 2:277607   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       277694 2:277694   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       277727 2:277727   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       277734 2:277734   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       277756 2:277756   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       277783 2:277783   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       277818 2:277818   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       277826 2:277826   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       277833 2:277833   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       277868 2:277868   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       277930 2:277930   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       277947 2:277947   0.163934  0.000443011 
     2        38586  2:38586   0.278689      2       277965 2:277965   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       277982 2:277982   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       278049 2:278049   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       278150 2:278150   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       278205 2:278205   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       278207 2:278207   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       278222 2:278222   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       278619 2:278619   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       278630 2:278630   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       278783 2:278783   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       278960 2:278960   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       278973 2:278973   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       278977 2:278977   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       279057 2:279057   0.131148     0.058319 
     2        38586  2:38586   0.278689      2       279117 2:279117   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       279156 2:279156   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       279167 2:279167   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       279211 2:279211   0.229508    0.0725765 
     2        38586  2:38586   0.278689      2       279327 2:279327   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       279338 2:279338   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       279360 2:279360   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       279390 2:279390   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       279393 2:279393   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       279472 2:279472   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       279476 2:279476   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       279477 2:279477   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       279494 2:279494   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       279540 2:279540   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       279541 2:279541   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       279546 2:279546   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       279550 2:279550   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       279697 2:279697   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       279850 2:279850  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       279998 2:279998   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       280018 2:280018   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       280039 2:280039   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       280059 2:280059   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       280111 2:280111   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       280116 2:280116   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       280118 2:280118   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       280127 2:280127   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       280128 2:280128   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       280160 2:280160   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       280170 2:280170   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       280176 2:280176   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       280178 2:280178   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       280179 2:280179   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       280191 2:280191   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       280213 2:280213   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       280224 2:280224   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       280237 2:280237   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       280251 2:280251   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       280278 2:280278   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       280322 2:280322   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       280350 2:280350   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       280371 2:280371   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       280416 2:280416   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       280647 2:280647   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       280732 2:280732   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       280733 2:280733   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       280785 2:280785  0.0819672    0.0344968 
     2        38586  2:38586   0.278689      2       280799 2:280799  0.0819672    0.0344968 
     2        38586  2:38586   0.278689      2       280896 2:280896  0.0819672    0.0344968 
     2        38586  2:38586   0.278689      2       280910 2:280910  0.0819672    0.0344968 
     2        38586  2:38586   0.278689      2       280931 2:280931  0.0819672    0.0344968 
     2        38586  2:38586   0.278689      2       280946 2:280946  0.0819672    0.0344968 
     2        38586  2:38586   0.278689      2       281044 2:281044   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       281088 2:281088   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       281100 2:281100   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       281171 2:281171   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       281174 2:281174   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       281236 2:281236   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       281350 2:281350   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       281365 2:281365   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       281511 2:281511   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       281649 2:281649   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       281662 2:281662   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       281663 2:281663   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       281729 2:281729   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       281736 2:281736   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       281837 2:281837   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       281869 2:281869   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       282008 2:282008   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       282150 2:282150   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       282154 2:282154   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       282155 2:282155   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       282164 2:282164   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       282167 2:282167   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       282173 2:282173   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       282272 2:282272   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       282307 2:282307   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       282321 2:282321  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       282361 2:282361   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       282364 2:282364   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       282367 2:282367   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       282397 2:282397   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       282415 2:282415   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       282430 2:282430   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       282481 2:282481   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       282529 2:282529   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       282564 2:282564   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       282569 2:282569   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       282589 2:282589   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       282600 2:282600   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       282602 2:282602   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       282643 2:282643   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       282649 2:282649  0.0655738     0.181631 
     2        38586  2:38586   0.278689      2       282659 2:282659   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       282708 2:282708   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       282748 2:282748   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       282752 2:282752   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       282754 2:282754   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       282757 2:282757   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       282787 2:282787   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       282824 2:282824   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       282877 2:282877   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       282895 2:282895   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       282913 2:282913   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       282916 2:282916   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       282947 2:282947   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       282955 2:282955   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       282964 2:282964  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       282975 2:282975   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       283070 2:283070   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       283078 2:283078   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       283144 2:283144   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       283181 2:283181   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       283220 2:283220   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       283320 2:283320   0.229508    0.0725765 
     2        38586  2:38586   0.278689      2       283336 2:283336   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       283361 2:283361   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       283378 2:283378   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       283405 2:283405   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       283437 2:283437   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       283441 2:283441   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       283458 2:283458   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       283513 2:283513   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       283576 2:283576   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       283599 2:283599   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       283601 2:283601   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       283604 2:283604   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       283630 2:283630   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       283636 2:283636   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       283645 2:283645   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       283651 2:283651   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       283680 2:283680   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       283743 2:283743   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       283744 2:283744   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       283761 2:283761   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       283775 2:283775   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       283811 2:283811  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       283829 2:283829   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       283859 2:283859   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       283862 2:283862   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       283873 2:283873   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       283894 2:283894   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       283899 2:283899   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       283913 2:283913   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       283945 2:283945   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       283963 2:283963   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       284003 2:284003   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       284026 2:284026   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       284137 2:284137  0.0655738     0.181631 
     2        38586  2:38586   0.278689      2       284215 2:284215   0.229508    0.0725765 
     2        38586  2:38586   0.278689      2       284289 2:284289   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       284307 2:284307   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       284308 2:284308   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       284334 2:284334   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       284416 2:284416   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       284501 2:284501   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       284585 2:284585   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       284642 2:284642   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       284687 2:284687   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       284729 2:284729   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       284784 2:284784   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       284796 2:284796   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       284799 2:284799   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       284803 2:284803   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       284815 2:284815   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       284829 2:284829   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       284838 2:284838  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       284840 2:284840   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       284846 2:284846   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       284858 2:284858   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       284862 2:284862   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       284887 2:284887   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       284912 2:284912  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       284913 2:284913   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       284919 2:284919   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       285015 2:285015   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       285026 2:285026   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       285032 2:285032   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       285126 2:285126   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       285192 2:285192   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       285205 2:285205   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       285212 2:285212   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       285236 2:285236   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       285257 2:285257   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       285264 2:285264   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       285278 2:285278   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       285293 2:285293   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       285308 2:285308   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       285312 2:285312   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       285353 2:285353  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       285374 2:285374   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       285380 2:285380   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       285392 2:285392   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       285396 2:285396   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       285402 2:285402   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       285519 2:285519   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       285977 2:285977  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       286007 2:286007   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       286009 2:286009   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       286013 2:286013   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       286029 2:286029   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       286088 2:286088   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       286092 2:286092   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       286101 2:286101   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       286104 2:286104   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       286112 2:286112   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       286116 2:286116   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       286120 2:286120   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       286125 2:286125   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       286132 2:286132   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       286136 2:286136   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       286138 2:286138   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       286143 2:286143   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       286151 2:286151   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       286167 2:286167   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       286231 2:286231   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       286234 2:286234   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       286236 2:286236   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       286243 2:286243   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       286244 2:286244   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       286289 2:286289   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       286387 2:286387   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       286401 2:286401   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       286409 2:286409   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       286443 2:286443   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       286462 2:286462   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       286464 2:286464   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       286490 2:286490   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       286562 2:286562   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       286585 2:286585   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       286595 2:286595   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       286615 2:286615   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       286640 2:286640   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       286706 2:286706   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       286715 2:286715   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       286718 2:286718   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       286724 2:286724   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       286725 2:286725   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       286752 2:286752   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       286798 2:286798   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       286837 2:286837   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       286871 2:286871   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       286951 2:286951   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       287015 2:287015   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       287041 2:287041   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       287101 2:287101   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       287235 2:287235   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       287250 2:287250   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       287295 2:287295   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       287298 2:287298   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       287302 2:287302   0.114754    0.0500842 
