 CHR_A         BP_A       SNP_A      MAF_A  CHR_B         BP_B       SNP_B      MAF_B           R2 
     1      2535189   1:2535189   0.131148      1      2597119   1:2597119   0.278689     0.058319 
     1      2535189   1:2535189   0.131148      1      2597125   1:2597125   0.278689     0.058319 
     1      2535189   1:2535189   0.131148      1      2597127   1:2597127   0.278689     0.058319 
     1      2535189   1:2535189   0.131148      1      2597131   1:2597131   0.278689     0.058319 
     1      2535189   1:2535189   0.131148      1      2597535   1:2597535  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2597601   1:2597601  0.0655738    0.0105925 
     1      2535189   1:2535189   0.131148      1      2597884   1:2597884    0.42623    0.0243858 
     1      2535189   1:2535189   0.131148      1      2597988   1:2597988    0.42623    0.0243858 
     1      2535189   1:2535189   0.131148      1      2598299   1:2598299   0.147541      0.27359 
     1      2535189   1:2535189   0.131148      1      2599398   1:2599398   0.147541      0.27359 
     1      2535189   1:2535189   0.131148      1      2599683   1:2599683   0.278689     0.058319 
     1      2535189   1:2535189   0.131148      1      2600006   1:2600006    0.42623    0.0243858 
     1      2535189   1:2535189   0.131148      1      2600035   1:2600035    0.42623    0.0243858 
     1      2535189   1:2535189   0.131148      1      2600381   1:2600381   0.442623    0.0203503 
     1      2535189   1:2535189   0.131148      1      2600384   1:2600384    0.42623    0.0243858 
     1      2535189   1:2535189   0.131148      1      2600967   1:2600967  0.0983607     0.472048 
     1      2535189   1:2535189   0.131148      1      2601134   1:2601134   0.442623    0.0203503 
     1      2535189   1:2535189   0.131148      1      2601493   1:2601493   0.163934     0.234115 
     1      2535189   1:2535189   0.131148      1      2601874   1:2601874   0.442623    0.0203503 
     1      2535189   1:2535189   0.131148      1      2602065   1:2602065   0.278689     0.058319 
     1      2535189   1:2535189   0.131148      1      2602075   1:2602075   0.442623    0.0203503 
     1      2535189   1:2535189   0.131148      1      2602254   1:2602254   0.278689     0.058319 
     1      2535189   1:2535189   0.131148      1      2602284   1:2602284   0.442623    0.0203503 
     1      2535189   1:2535189   0.131148      1      2602327   1:2602327  0.0655738    0.0105925 
     1      2535189   1:2535189   0.131148      1      2602751   1:2602751   0.278689     0.058319 
     1      2535189   1:2535189   0.131148      1      2602838   1:2602838   0.163934     0.234115 
     1      2535189   1:2535189   0.131148      1      2603764   1:2603764  0.0983607     0.472048 
     1      2535189   1:2535189   0.131148      1      2603769   1:2603769   0.278689     0.058319 
     1      2535189   1:2535189   0.131148      1      2603958   1:2603958  0.0983607     0.472048 
     1      2535189   1:2535189   0.131148      1      2604025   1:2604025   0.278689     0.058319 
     1      2535189   1:2535189   0.131148      1      2604074   1:2604074   0.278689     0.058319 
     1      2535189   1:2535189   0.131148      1      2604212   1:2604212   0.442623    0.0203503 
     1      2535189   1:2535189   0.131148      1      2604369   1:2604369   0.442623    0.0203503 
     1      2535189   1:2535189   0.131148      1      2604654   1:2604654   0.442623    0.0203503 
     1      2535189   1:2535189   0.131148      1      2605013   1:2605013  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2605232   1:2605232   0.491803     0.146074 
     1      2535189   1:2535189   0.131148      1      2606536   1:2606536  0.0655738    0.0105925 
     1      2535189   1:2535189   0.131148      1      2606540   1:2606540  0.0655738    0.0105925 
     1      2535189   1:2535189   0.131148      1      2606681   1:2606681   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2607200   1:2607200  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2607578   1:2607578  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2607762   1:2607762  0.0655738    0.0105925 
     1      2535189   1:2535189   0.131148      1      2608323   1:2608323  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2608377   1:2608377   0.278689     0.058319 
     1      2535189   1:2535189   0.131148      1      2608381   1:2608381  0.0655738    0.0105925 
     1      2535189   1:2535189   0.131148      1      2608631   1:2608631  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2608857   1:2608857  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2609147   1:2609147  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2609206   1:2609206   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2609230   1:2609230  0.0655738    0.0105925 
     1      2535189   1:2535189   0.131148      1      2609424   1:2609424  0.0655738    0.0105925 
     1      2535189   1:2535189   0.131148      1      2609567   1:2609567   0.442623    0.0203503 
     1      2535189   1:2535189   0.131148      1      2609996   1:2609996   0.442623    0.0203503 
     1      2535189   1:2535189   0.131148      1      2610924   1:2610924  0.0655738    0.0105925 
     1      2535189   1:2535189   0.131148      1      2610992   1:2610992   0.245902    0.0492207 
     1      2535189   1:2535189   0.131148      1      2611003   1:2611003  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2611707   1:2611707   0.278689     0.058319 
     1      2535189   1:2535189   0.131148      1      2611967   1:2611967  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2613108   1:2613108  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2613141   1:2613141  0.0655738    0.0105925 
     1      2535189   1:2535189   0.131148      1      2613816   1:2613816   0.278689     0.058319 
     1      2535189   1:2535189   0.131148      1      2613855   1:2613855  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2613856   1:2613856  0.0655738    0.0105925 
     1      2535189   1:2535189   0.131148      1      2613981   1:2613981  0.0655738    0.0105925 
     1      2535189   1:2535189   0.131148      1      2614943   1:2614943   0.442623    0.0203503 
     1      2535189   1:2535189   0.131148      1      2614983   1:2614983   0.442623    0.0203503 
     1      2535189   1:2535189   0.131148      1      2615033   1:2615033   0.442623    0.0203503 
     1      2535189   1:2535189   0.131148      1      2615044   1:2615044  0.0655738    0.0105925 
     1      2535189   1:2535189   0.131148      1      2615064   1:2615064   0.491803     0.155975 
     1      2535189   1:2535189   0.131148      1      2615177   1:2615177  0.0655738    0.0105925 
     1      2535189   1:2535189   0.131148      1      2615256   1:2615256   0.442623    0.0203503 
     1      2535189   1:2535189   0.131148      1      2615671   1:2615671   0.311475    0.0682839 
     1      2535189   1:2535189   0.131148      1      2615842   1:2615842  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2616282   1:2616282  0.0655738    0.0105925 
     1      2535189   1:2535189   0.131148      1      2616627   1:2616627  0.0655738    0.0105925 
     1      2535189   1:2535189   0.131148      1      2617453   1:2617453  0.0655738    0.0105925 
     1      2535189   1:2535189   0.131148      1      2617797   1:2617797    0.47541    0.0135435 
     1      2535189   1:2535189   0.131148      1      2618231   1:2618231   0.311475    0.0682839 
     1      2535189   1:2535189   0.131148      1      2618588   1:2618588    0.47541    0.0135435 
     1      2535189   1:2535189   0.131148      1      2618597   1:2618597  0.0655738    0.0105925 
     1      2535189   1:2535189   0.131148      1      2618813   1:2618813  0.0655738    0.0105925 
     1      2535189   1:2535189   0.131148      1      2618943   1:2618943    0.47541    0.0135435 
     1      2535189   1:2535189   0.131148      1      2619222   1:2619222    0.47541    0.0135435 
     1      2535189   1:2535189   0.131148      1      2619433   1:2619433   0.311475    0.0682839 
     1      2535189   1:2535189   0.131148      1      2619764   1:2619764   0.311475    0.0682839 
     1      2535189   1:2535189   0.131148      1      2620199   1:2620199    0.47541    0.0135435 
     1      2535189   1:2535189   0.131148      1      2620484   1:2620484  0.0655738    0.0105925 
     1      2535189   1:2535189   0.131148      1      2620495   1:2620495  0.0983607     0.472048 
     1      2535189   1:2535189   0.131148      1      2621462   1:2621462  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2621617   1:2621617    0.47541    0.0135435 
     1      2535189   1:2535189   0.131148      1      2621984   1:2621984  0.0655738    0.0105925 
     1      2535189   1:2535189   0.131148      1      2622028   1:2622028  0.0655738    0.0105925 
     1      2535189   1:2535189   0.131148      1      2622177   1:2622177  0.0655738    0.0105925 
     1      2535189   1:2535189   0.131148      1      2622210   1:2622210   0.311475    0.0682839 
     1      2535189   1:2535189   0.131148      1      2622296   1:2622296  0.0983607     0.472048 
     1      2535189   1:2535189   0.131148      1      2622341   1:2622341    0.47541    0.0135435 
     1      2535189   1:2535189   0.131148      1      2622358   1:2622358    0.47541    0.0135435 
     1      2535189   1:2535189   0.131148      1      2622713   1:2622713    0.47541    0.0135435 
     1      2535189   1:2535189   0.131148      1      2623150   1:2623150  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2623431   1:2623431  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2624069   1:2624069   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2624607   1:2624607   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2624622   1:2624622    0.47541    0.0135435 
     1      2535189   1:2535189   0.131148      1      2624644   1:2624644   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2624799   1:2624799    0.47541     0.136792 
     1      2535189   1:2535189   0.131148      1      2625371   1:2625371   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2626131   1:2626131  0.0983607     0.472048 
     1      2535189   1:2535189   0.131148      1      2626190   1:2626190  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2626246   1:2626246   0.344262    0.0321457 
     1      2535189   1:2535189   0.131148      1      2626319   1:2626319   0.311475    0.0682839 
     1      2535189   1:2535189   0.131148      1      2626733   1:2626733   0.311475    0.0682839 
     1      2535189   1:2535189   0.131148      1      2626847   1:2626847   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2626895   1:2626895  0.0983607     0.472048 
     1      2535189   1:2535189   0.131148      1      2626904   1:2626904  0.0983607     0.472048 
     1      2535189   1:2535189   0.131148      1      2626961   1:2626961  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2627096   1:2627096   0.311475    0.0682839 
     1      2535189   1:2535189   0.131148      1      2627165   1:2627165  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2627168   1:2627168  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2627205   1:2627205  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2628161   1:2628161   0.311475    0.0682839 
     1      2535189   1:2535189   0.131148      1      2628255   1:2628255  0.0983607     0.472048 
     1      2535189   1:2535189   0.131148      1      2628270   1:2628270  0.0983607     0.472048 
     1      2535189   1:2535189   0.131148      1      2628392   1:2628392   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2628543   1:2628543  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2628643   1:2628643   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2628844   1:2628844  0.0655738    0.0105925 
     1      2535189   1:2535189   0.131148      1      2629288   1:2629288   0.311475    0.0682839 
     1      2535189   1:2535189   0.131148      1      2629527   1:2629527  0.0983607     0.472048 
     1      2535189   1:2535189   0.131148      1      2629543   1:2629543   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2629820   1:2629820   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2630021   1:2630021   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2630216   1:2630216   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2630369   1:2630369  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2631203   1:2631203  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2631248   1:2631248   0.311475    0.0682839 
     1      2535189   1:2535189   0.131148      1      2631261   1:2631261  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2631289   1:2631289  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2631333   1:2631333  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2631342   1:2631342  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2631539   1:2631539   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2631638   1:2631638   0.393443    0.0339139 
     1      2535189   1:2535189   0.131148      1      2631805   1:2631805   0.459016    0.0167468 
     1      2535189   1:2535189   0.131148      1      2631836   1:2631836   0.311475    0.0682839 
     1      2535189   1:2535189   0.131148      1      2632048   1:2632048   0.311475    0.0682839 
     1      2535189   1:2535189   0.131148      1      2632063   1:2632063   0.311475    0.0682839 
     1      2535189   1:2535189   0.131148      1      2632485   1:2632485   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2632557   1:2632557  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2632692   1:2632692   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2632722   1:2632722   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2632766   1:2632766   0.311475    0.0682839 
     1      2535189   1:2535189   0.131148      1      2632994   1:2632994  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2633034   1:2633034  0.0655738    0.0105925 
     1      2535189   1:2535189   0.131148      1      2633152   1:2633152   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2633913   1:2633913   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2633941   1:2633941   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2634558   1:2634558   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2635040   1:2635040  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2635057   1:2635057  0.0655738    0.0105925 
     1      2535189   1:2535189   0.131148      1      2635244   1:2635244  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2635280   1:2635280   0.311475    0.0682839 
     1      2535189   1:2535189   0.131148      1      2635340   1:2635340  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2635661   1:2635661   0.327869    0.0281897 
     1      2535189   1:2535189   0.131148      1      2635911   1:2635911   0.278689     0.017736 
     1      2535189   1:2535189   0.131148      1      2636227   1:2636227  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2637608   1:2637608   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2638209   1:2638209   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2638525   1:2638525   0.311475    0.0682839 
     1      2535189   1:2535189   0.131148      1      2638782   1:2638782   0.311475    0.0682839 
     1      2535189   1:2535189   0.131148      1      2639450   1:2639450   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2639524   1:2639524   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2639752   1:2639752   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2642587   1:2642587   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2642819   1:2642819  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2642914   1:2642914   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2642915   1:2642915   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2643088   1:2643088   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2643318   1:2643318   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2643772   1:2643772   0.311475    0.0682839 
     1      2535189   1:2535189   0.131148      1      2643775   1:2643775   0.311475    0.0682839 
     1      2535189   1:2535189   0.131148      1      2643819   1:2643819   0.163934    0.0295967 
     1      2535189   1:2535189   0.131148      1      2643830   1:2643830  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2644626   1:2644626   0.327869    0.0736309 
     1      2535189   1:2535189   0.131148      1      2644653   1:2644653   0.327869    0.0736309 
     1      2535189   1:2535189   0.131148      1      2644660   1:2644660  0.0655738    0.0105925 
     1      2535189   1:2535189   0.131148      1      2645090   1:2645090   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2645283   1:2645283   0.311475    0.0682839 
     1      2535189   1:2535189   0.131148      1      2645683   1:2645683   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2645968   1:2645968   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2646486   1:2646486   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2648138   1:2648138  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2648382   1:2648382  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2648633   1:2648633   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2648732   1:2648732   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2648888   1:2648888  0.0655738    0.0105925 
     1      2535189   1:2535189   0.131148      1      2648948   1:2648948   0.311475    0.0682839 
     1      2535189   1:2535189   0.131148      1      2649052   1:2649052   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2649915   1:2649915  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2649916   1:2649916   0.311475    0.0682839 
     1      2535189   1:2535189   0.131148      1      2650123   1:2650123   0.491803    0.0812563 
     1      2535189   1:2535189   0.131148      1      2650287   1:2650287   0.311475    0.0682839 
     1      2535189   1:2535189   0.131148      1      2650322   1:2650322   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2650582   1:2650582   0.327869    0.0736309 
     1      2535189   1:2535189   0.131148      1      2650593   1:2650593  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2651133   1:2651133   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2651563   1:2651563   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2651577   1:2651577   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2651729   1:2651729   0.327869    0.0736309 
     1      2535189   1:2535189   0.131148      1      2651730   1:2651730   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2651836   1:2651836   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2652212   1:2652212   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2652689   1:2652689  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2652806   1:2652806   0.344262    0.0321457 
     1      2535189   1:2535189   0.131148      1      2652807   1:2652807  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2653165   1:2653165  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2653235   1:2653235   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2653594   1:2653594   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2653750   1:2653750  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2654180   1:2654180   0.344262    0.0321457 
     1      2535189   1:2535189   0.131148      1      2654352   1:2654352   0.327869    0.0281897 
     1      2535189   1:2535189   0.131148      1      2654355   1:2654355   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2654415   1:2654415   0.311475    0.0682839 
     1      2535189   1:2535189   0.131148      1      2654703   1:2654703   0.327869    0.0281897 
     1      2535189   1:2535189   0.131148      1      2654972   1:2654972   0.344262    0.0321457 
     1      2535189   1:2535189   0.131148      1      2655213   1:2655213  0.0655738    0.0105925 
     1      2535189   1:2535189   0.131148      1      2655249   1:2655249   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2655511   1:2655511  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2655536   1:2655536   0.311475    0.0682839 
     1      2535189   1:2535189   0.131148      1      2655626   1:2655626   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2655826   1:2655826   0.344262    0.0321457 
     1      2535189   1:2535189   0.131148      1      2656056   1:2656056   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2656058   1:2656058   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2656152   1:2656152   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2656163   1:2656163  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2656492   1:2656492   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2656547   1:2656547   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2656927   1:2656927   0.344262    0.0321457 
     1      2535189   1:2535189   0.131148      1      2657300   1:2657300    0.47541    0.0743153 
     1      2535189   1:2535189   0.131148      1      2657327   1:2657327  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2657571   1:2657571   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2657766   1:2657766   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2657917   1:2657917   0.344262    0.0321457 
     1      2535189   1:2535189   0.131148      1      2658277   1:2658277   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2658384   1:2658384   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2659146   1:2659146   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2659211   1:2659211   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2659469   1:2659469   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2659488   1:2659488  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2659668   1:2659668   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2659673   1:2659673   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2659820   1:2659820   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2660253   1:2660253  0.0655738    0.0105925 
     1      2535189   1:2535189   0.131148      1      2660760   1:2660760   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2661272   1:2661272  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2661720   1:2661720  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2661808   1:2661808   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2661964   1:2661964  0.0655738    0.0105925 
     1      2535189   1:2535189   0.131148      1      2662312   1:2662312   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2662521   1:2662521   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2662990   1:2662990   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2663132   1:2663132   0.393443    0.0339139 
     1      2535189   1:2535189   0.131148      1      2663652   1:2663652   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2663809   1:2663809   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2665567   1:2665567  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2665958   1:2665958  0.0655738    0.0105925 
     1      2535189   1:2535189   0.131148      1      2667837   1:2667837   0.327869    0.0281897 
     1      2535189   1:2535189   0.131148      1      2669799   1:2669799   0.327869    0.0281897 
     1      2535189   1:2535189   0.131148      1      2671023   1:2671023   0.327869    0.0281897 
     1      2535189   1:2535189   0.131148      1      2671521   1:2671521   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2671939   1:2671939   0.327869    0.0281897 
     1      2535189   1:2535189   0.131148      1      2675051   1:2675051  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2675213   1:2675213  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2675755   1:2675755   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2675903   1:2675903   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2676688   1:2676688   0.311475    0.0682839 
     1      2535189   1:2535189   0.131148      1      2676734   1:2676734   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2677119   1:2677119   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2677161   1:2677161   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2678715   1:2678715  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2678776   1:2678776   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2678948   1:2678948   0.327869    0.0281897 
     1      2535189   1:2535189   0.131148      1      2679492   1:2679492  0.0819672     0.350539 
     1      2535189   1:2535189   0.131148      1      2680521   1:2680521  0.0655738    0.0105925 
     1      2535189   1:2535189   0.131148      1      2680761   1:2680761   0.327869    0.0281897 
     1      2535189   1:2535189   0.131148      1      2680989   1:2680989   0.327869    0.0281897 
     1      2535189   1:2535189   0.131148      1      2681019   1:2681019  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2681803   1:2681803  0.0819672     0.350539 
     1      2535189   1:2535189   0.131148      1      2682329   1:2682329   0.327869    0.0281897 
     1      2535189   1:2535189   0.131148      1      2682521   1:2682521  0.0655738    0.0105925 
     1      2535189   1:2535189   0.131148      1      2682874   1:2682874  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2683368   1:2683368  0.0819672     0.350539 
     1      2535189   1:2535189   0.131148      1      2683510   1:2683510    0.47541    0.0135435 
     1      2535189   1:2535189   0.131148      1      2683778   1:2683778    0.47541    0.0743153 
     1      2535189   1:2535189   0.131148      1      2683936   1:2683936   0.327869    0.0281897 
     1      2535189   1:2535189   0.131148      1      2684070   1:2684070   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2684133   1:2684133   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2684196   1:2684196    0.47541    0.0135435 
     1      2535189   1:2535189   0.131148      1      2684356   1:2684356   0.327869    0.0281897 
     1      2535189   1:2535189   0.131148      1      2684648   1:2684648  0.0655738    0.0105925 
     1      2535189   1:2535189   0.131148      1      2685182   1:2685182   0.327869    0.0281897 
     1      2535189   1:2535189   0.131148      1      2685235   1:2685235   0.327869    0.0281897 
     1      2535189   1:2535189   0.131148      1      2685454   1:2685454   0.327869    0.0281897 
     1      2535189   1:2535189   0.131148      1      2685709   1:2685709   0.327869    0.0281897 
     1      2535189   1:2535189   0.131148      1      2685857   1:2685857   0.327869    0.0281897 
     1      2535189   1:2535189   0.131148      1      2688183   1:2688183   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2688401   1:2688401   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2688524   1:2688524   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2688757   1:2688757  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2688808   1:2688808   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2688866   1:2688866   0.163934    0.0295967 
     1      2535189   1:2535189   0.131148      1      2688943   1:2688943  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2689236   1:2689236   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2689594   1:2689594   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2690383   1:2690383   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2690657   1:2690657   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2690663   1:2690663  0.0819672     0.350539 
     1      2535189   1:2535189   0.131148      1      2691127   1:2691127  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2691152   1:2691152  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2691294   1:2691294  0.0655738    0.0105925 
     1      2535189   1:2535189   0.131148      1      2691592   1:2691592  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2691755   1:2691755   0.327869    0.0281897 
     1      2535189   1:2535189   0.131148      1      2692444   1:2692444   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2692904   1:2692904   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2692910   1:2692910  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2693131   1:2693131   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2693176   1:2693176  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2693389   1:2693389   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2693609   1:2693609  0.0819672     0.350539 
     1      2535189   1:2535189   0.131148      1      2693698   1:2693698   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2693910   1:2693910   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2694296   1:2694296   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2694983   1:2694983   0.409836    0.0288915 
